"feature_id_full","feature_id","feature_mz","feature_rt","control_vs_trich_p_value","control_vs_trich_p_value_minus_log10","control_vs_trich_fold_change","control_vs_trich_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"1140_291.18_2.2",1140,291.181656035859,2.1709263,0.00419152691886467,2.37762774036609,1.44161235726436,0.527683282862039,"Amino acids and Peptides","Phenylpropanoids (C6-C3)","Cinnamic acid amides","N-(2-oxo-2-piperazin-1-ylethyl)-3-phenylprop-2-enamide",NA,NA,"C1CN(CCN1)C(=O)CNC(=O)C=CC2=CC=CC=C2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H19N3O2/c19-14(7-6-13-4-2-1-3-5-13)17-12-15(20)18-10-8-16-9-11-18/h1-7,16H,8-12H2,(H,17,19)","MZIAAONHUHUWSD"
"4125_1090.61_6.7",4125,1090.61168855604,6.6526537,0.00433107825171156,2.36340396958821,1.34452876817584,0.427100624129051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6884_531.41_11.3",6884,531.408193598996,11.295302,0.00448810597332798,2.3479368970531,0.714237084434451,-0.485525051777292,NA,NA,NA,NA,NA,"CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@]12O[C@]13CC[C@]3(C)[C@H]1CC(C)(C)C[C@@]1(O)C2=O",NA,NA,NA,NA,NA,"NKIWJNBJTMMKSE","InChI=1S/C33H54O5/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-27(34)37-25-32-28(35)31(36)24-29(2,3)23-26(31)30(4)21-22-33(30,32)38-32/h12-13,26,36H,5-11,14-25H2,1-4H3/b13-12+/t26-,30-,31+,32-,33+/m1/s1","NKIWJNBJTMMKSE-MALBGOLISA-N",NA,NA
"4048_349.24_6.4",4048,349.238629867164,6.436832,0.00481921392041454,2.31702379534361,0.693701635524043,-0.527612808893156,"Fatty acids","Eicosanoids","Prostaglandins","2,5-dihydroxy-3-(pentadec-8-en-1-yl)cyclohexa-2,5-diene-1,4-dione",NA,"CNCCc1c[nH]c2ccccc12|CN(C)Cc1c[nH]c2ccccc12","CCCCCCC=CCCCCCCCC1=C(C(=O)C=C(C1=O)O)O",NA,NA,NA,NA,"NCIKQJBVUNUXLW|OCDGBSUVYYVKQZ","InChI=1S/C11H14N2/c1-12-7-6-9-8-13-11-5-3-2-4-10(9)11/h2-5,8,12-13H,6-7H2,1H3|InChI=1S/C11H14N2/c1-13(2)8-9-7-12-11-6-4-3-5-10(9)11/h3-7,12H,8H2,1-2H3","NCIKQJBVUNUXLW-UHFFFAOYSA-N|OCDGBSUVYYVKQZ-UHFFFAOYSA-N","InChI=1S/C21H32O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-17-20(24)18(22)16-19(23)21(17)25/h7-8,16,22,25H,2-6,9-15H2,1H3","YMMQYEUEAASPEJ"
"601_275.11_1.1",601,275.110160536879,1.0771853,0.00494038600155474,2.30623911751439,0.764135098133906,-0.388100367389051,"Carbohydrates","Aminosugars and aminoglycosides","Aminoglycosides","({1-[(carbamoylamino)imino]-3,4,5,6-tetrahydroxyhexan-2-ylidene}amino)urea",NA,"C=C1C=CC(C(C)C)CC=C(C)CCC1O","C(C(C(C(C(=NNC(=O)N)C=NNC(=O)N)O)O)O)O",NA,NA,NA,NA,"BWBBFQXPSPCQPX","InChI=1S/C15H24O/c1-11(2)14-8-5-12(3)6-10-15(16)13(4)7-9-14/h5,7,9,11,14-16H,4,6,8,10H2,1-3H3","BWBBFQXPSPCQPX-UHFFFAOYSA-N","InChI=1S/C8H16N6O6/c9-7(19)13-11-1-3(12-14-8(10)20)5(17)6(18)4(16)2-15/h1,4-6,15-18H,2H2,(H3,9,13,19)(H3,10,14,20)","GVIQLIUQGMZZEW"
"6621_126.1_10.8",6621,126.10288475437,10.815554,0.00500968318159575,2.30018973857096,1.43926141332582,0.525328652854255,"Alkaloids","Peptide alkaloids","Pyrazine and Piperazine alkaloids","2,6-dimethylpyrazine",NA,NA,"CC1=CN=CC(=N1)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H8N2/c1-5-3-7-4-6(2)8-5/h3-4H,1-2H3","HJFZAYHYIWGLNL"
"3952_291.2_6.3",3952,291.196386965285,6.335429,0.00534429209862482,2.27210981300367,0.674129566676955,-0.568902193038408,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","2-[2-[2-(2-Propoxypropoxy)propoxy]propoxy]propanoyl fluoride",NA,"C[C@@]12C=CC(=O)C[C@H]1CC[C@@]13C[C@@H](CC[C@H]12)[C@@](O)(CO)C3","CCCOC(C)COC(C)COC(C)COC(C)C(=O)F",NA,NA,NA,NA,"SDJMNNDDHQWWJH","InChI=1S/C18H26O3/c1-16-6-5-14(20)8-12(16)4-7-17-9-13(2-3-15(16)17)18(21,10-17)11-19/h5-6,12-13,15,19,21H,2-4,7-11H2,1H3/t12-,13-,15+,16-,17+,18+/m1/s1","SDJMNNDDHQWWJH-UXCAXZQLSA-N","InChI=1S/C15H29FO5/c1-6-7-18-11(2)8-19-12(3)9-20-13(4)10-21-14(5)15(16)17/h11-14H,6-10H2,1-5H3","NDXGQXYVIGNDAS"
"407_291.1_0.7",407,291.104972583762,0.7329333,0.00545987432029657,2.26281735411392,0.734468520640744,-0.445227436765741,"Carbohydrates","Nucleosides","Purine nucleosides","2-(dinitromethylidene)-4,6-diethoxy-1H-1,3,5-triazine",NA,"C=C(C)C1CCC2(C1)C(C)CC(O)CC2C=O","CCOC1=NC(=NC(=C([N+](=O)[O-])[N+](=O)[O-])N1)OCC",NA,NA,NA,NA,"CEVNHRPKRNTGKO","InChI=1S/C15H24O2/c1-10(2)12-4-5-15(8-12)11(3)6-14(17)7-13(15)9-16/h9,11-14,17H,1,4-8H2,2-3H3","CEVNHRPKRNTGKO-UHFFFAOYSA-N","InChI=1S/C8H11N5O6/c1-3-18-7-9-5(6(12(14)15)13(16)17)10-8(11-7)19-4-2/h3-4H2,1-2H3,(H,9,10,11)","BLAZVOAFAWWLIP"
"3736_269.21_5.7",3736,269.21296222723,5.7134833,0.00559993046178429,2.25181736589574,0.754035243879649,-0.407296137730176,NA,NA,NA,NA,NA,"CCCCC[C@H]1O[C@H]1C/C=C\CCCCCC(=O)O",NA,NA,NA,NA,NA,"OOBAENXGGRRPTQ","InChI=1S/C16H28O3/c1-2-3-8-11-14-15(19-14)12-9-6-4-5-7-10-13-16(17)18/h6,9,14-15H,2-5,7-8,10-13H2,1H3,(H,17,18)/b9-6-/t14-,15+/m1/s1","OOBAENXGGRRPTQ-IIQYJXCPSA-N",NA,NA
"644_137.99_1.2",644,137.987341910881,1.1826538,0.00573255674015037,2.24165163798271,0.720565248701842,-0.472799019495767,"Fatty acids","Fatty amides","Halogenated fatty acids","1-(2,2-Dichloroethylamino)ethenol",NA,NA,"C=C(NCC(Cl)Cl)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H7Cl2NO/c1-3(8)7-2-4(5)6/h4,7-8H,1-2H2","ZDXIOIDDAPSCJQ"
"654_282.15_1.2",654,282.154918727536,1.2300365,0.00588032927055091,2.23059835481169,0.694141526822228,-0.526698254521462,"Carbohydrates","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides",NA,NA,"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O","CC(=C)C(COC1C(C(C(C(O1)CO)O)O)O)O",NA,NA,NA,NA,"DNXHEGUUPJUMQT","InChI=1S/C18H22O2/c1-18-9-8-14-13-5-3-12(19)10-11(13)2-4-15(14)16(18)6-7-17(18)20/h3,5,10,14-16,19H,2,4,6-9H2,1H3/t14-,15-,16+,18+/m1/s1","DNXHEGUUPJUMQT-CBZIJGRNSA-N","InChI=1S/C11H20O7/c1-5(2)6(13)4-17-11-10(16)9(15)8(14)7(3-12)18-11/h6-16H,1,3-4H2,2H3","ZVZREVRTAYFVQK"
"6963_607.39_11.5",6963,607.391935443287,11.499199,0.00604958627451601,2.21827432532085,0.727911642176954,-0.458164755905041,"Alkaloids","Tryptophan alkaloids","Chalcones","Ethyl 3-[[2,7-dimethyl-1-[[3-propan-2-yl-4-tri(propan-2-yl)silyloxyphenyl]methyl]indol-4-yl]amino]-2,2-dimethyl-3-oxopropanoate",NA,NA,"CCOC(=O)C(C)(C)C(=O)NC1=C2C=C(N(C2=C(C=C1)C)CC3=CC(=C(C=C3)O[Si](C(C)C)(C(C)C)C(C)C)C(C)C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H54N2O4Si/c1-14-41-35(40)36(12,13)34(39)37-31-17-15-26(10)33-30(31)19-27(11)38(33)21-28-16-18-32(29(20-28)22(2)3)42-43(23(4)5,24(6)7)25(8)9/h15-20,22-25H,14,21H2,1-13H3,(H,37,39)","WXSCFEVWKAOINE"
"1887_207.14_3.2",1887,207.138332879432,3.1658535,0.00605067178892314,2.21819640418631,0.708796435076255,-0.496556747076178,"Terpenoids","Apocarotenoids","Apocarotenoids(ε-)","Blumenol A",NA,"CC(=O)C#CC1=C(C)CC(O)CC1(C)C","CC1=CC(=O)CC(C1(C=CC(C)O)O)(C)C",NA,NA,NA,NA,"SZKRSYBOEULCED","InChI=1S/C13H18O2/c1-9-7-11(15)8-13(3,4)12(9)6-5-10(2)14/h11,15H,7-8H2,1-4H3","SZKRSYBOEULCED-UHFFFAOYSA-N","InChI=1S/C13H20O3/c1-9-7-11(15)8-12(3,4)13(9,16)6-5-10(2)14/h5-7,10,14,16H,8H2,1-4H3","KPQMCAKZRXOZLB"
"4414_1356.45_7.3",4414,1356.44713321227,7.274311,0.00621906116330816,2.20627517196014,1.34496846262696,0.427572344272515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6895_553.39_11.3",6895,553.390254192929,11.344902,0.00641108962232218,2.19306815195609,0.721412328241613,-0.471104017282997,"Alkaloids","Pseudoalkaloids (transamidation)","Steroidal alkaloids","[(2E,6E)-2,6-bis[(2E)-2-(1,3,3-trimethylindol-2-ylidene)ethylidene]cyclohexylidene]-ethyl-(2-hydroxyethyl)azanium",NA,NA,"CC[N+](=C1C(=CC=C2C(C3=CC=CC=C3N2C)(C)C)CCCC1=CC=C4C(C5=CC=CC=C5N4C)(C)C)CCO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H46N3O/c1-8-39(24-25-40)34-26(20-22-32-35(2,3)28-16-9-11-18-30(28)37(32)6)14-13-15-27(34)21-23-33-36(4,5)29-17-10-12-19-31(29)38(33)7/h9-12,16-23,40H,8,13-15,24-25H2,1-7H3/q+1","UIAOWJBOOXFQMZ"
"1308_425.18_2.4",1308,425.178242896008,2.4266822,0.00641625696654422,2.19271825118938,0.655253932705678,-0.609873987534809,"Amino acids and Peptides","Oligopeptides","Cyclic peptides","Avaroferrin",NA,NA,"C1CCNC(=O)CCC(=O)N(CCCCNC(=O)CCC(=O)N(CC1)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H30N4O6/c22-14-6-9-17(25)21(27)13-5-3-11-19-15(23)7-8-16(24)20(26)12-4-1-2-10-18-14/h26-27H,1-13H2,(H,18,22)(H,19,23)","XOHMZXNFDYUBOA"
"40_141.96_0.3",40,141.958812061295,0.32345635,0.00678240072145965,2.16861655457894,0.746067851432186,-0.422621251976121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138_203.05_0.4",138,203.053009756634,0.42924643,0.00693579922733536,2.15890348700278,0.733509254663055,-0.447112926436187,"Polyketides","Monoterpenoids","Pinane monoterpenoids","5-Methoxycarbonylthiophene-2-boronic acid",NA,NA,"B(C1=CC=C(S1)C(=O)OC)(O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H7BO4S/c1-11-6(8)4-2-3-5(12-4)7(9)10/h2-3,9-10H,1H3","VJWFTDBWRPSNFS"
"1860_605.22_3.1",1860,605.220809263186,3.1359706,0.00704732867175644,2.15197547350038,0.731133245575436,-0.451793740401737,"Shikimates and Phenylpropanoids","Lignans","Arylnaphthalene and aryltetralin lignans","(+)-Lyoniresin-4-Yl Beta-D-Glucopyranoside",NA,NA,"COC1=CC(=CC(=C1O)OC)C2C(C(CC3=CC(=C(C(=C23)OC)OC4C(C(C(C(O4)CO)O)O)O)OC)CO)CO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H38O13/c1-36-16-6-13(7-17(37-2)22(16)32)20-15(10-30)14(9-29)5-12-8-18(38-3)26(27(39-4)21(12)20)41-28-25(35)24(34)23(33)19(11-31)40-28/h6-8,14-15,19-20,23-25,28-35H,5,9-11H2,1-4H3","TYCVVKGFKLGEKY"
"830_298.15_1.6",830,298.149864409359,1.6198715,0.00704755371439542,2.15196160537809,0.727311402231278,-0.459354900942131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174_145.05_0.5",174,145.049687358992,0.4534091,0.00726415955129159,2.13881462546102,0.728758496951409,-0.456487295389739,"Carbohydrates","Saccharides","Monosaccharides","Glucosan",NA,NA,"C1C2C(C(C(C(O1)O2)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H10O5/c7-3-2-1-10-6(11-2)5(9)4(3)8/h2-9H,1H2","TWNIBLMWSKIRAT"
"6718_701.41_11",6718,701.409796232685,11.005057,0.00730880288213764,2.1361537508475,0.712857092309181,-0.488315208795084,"Terpenoids","Triterpenoids","Cardenolides",NA,NA,NA,"CC(C1CCC2(C1(CCC34C2CCC5C3(C4)C(CC(C5(C)C(=O)OC6C(C(C(C(O6)CO)O)O)O)O)O)C)C)C(C(C(C(C)(C)O)O)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C36H60O13/c1-16(23(40)26(43)28(45)31(2,3)47)17-9-10-33(5)19-7-8-20-34(6,30(46)49-29-27(44)25(42)24(41)18(14-37)48-29)21(38)13-22(39)36(20)15-35(19,36)12-11-32(17,33)4/h16-29,37-45,47H,7-15H2,1-6H3","QMBYEXXXEWXSPL"
"251_231.98_0.5",251,231.975252898359,0.5294066,0.00746272312932145,2.12710267061844,1.30658592892702,0.38580200805656,"Alkaloids","Pseudoalkaloids (transamidation)","Phenylalanine-derived alkaloids","N-[(2E,4E)-5-bromo-6-fluorohexa-2,4-dien-3-yl]hydroxylamine",NA,NA,"CC=C(C=C(CF)Br)NO",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H9BrFNO/c1-2-6(9-10)3-5(7)4-8/h2-3,9-10H,4H2,1H3","ILVMHBKBXPUWBE"
"1461_404.23_2.6",1461,404.228244606861,2.6255872,0.00763314553921772,2.11729645695856,0.710506534271008,-0.493080177415041,"Amino acids and Peptides","Small peptides","Dipeptides","(S)-2-((S)-2-((S)-2-Amino-4-methylpentanamido)-3-(1H-imidazol-4-yl)Propanamido)-4-methylpentanoic acid",NA,"CC(=O)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","CC(C)CC(C(=O)NC(CC1=CN=CN1)C(=O)NC(CC(C)C)C(=O)O)N",NA,NA,NA,NA,"XTODSGVDHGMKSN","InChI=1S/C19H30O8/c1-10(21)5-6-13-18(2,3)7-11(22)8-19(13,4)27-17-16(25)15(24)14(23)12(9-20)26-17/h5,11-12,14-17,20,22-25H,7-9H2,1-4H3/t6?,11-,12+,14+,15-,16+,17-,19+/m0/s1","XTODSGVDHGMKSN-SIEIHWOKSA-N","InChI=1S/C18H31N5O4/c1-10(2)5-13(19)16(24)22-14(7-12-8-20-9-21-12)17(25)23-15(18(26)27)6-11(3)4/h8-11,13-15H,5-7,19H2,1-4H3,(H,20,21)(H,22,24)(H,23,25)(H,26,27)","CSFVADKICPDRRF"
"4485_1326.41_7.5",4485,1326.40692431016,7.454373,0.00764098042769614,2.11685091275678,1.35225783437051,0.43537025583842,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43_158.96_0.3",43,158.961586002122,0.3241106,0.00779530838156037,2.10816669949235,0.729721227256099,-0.454582673179413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45_186.96_0.3",45,186.956492969395,0.31556034,0.00786526165309737,2.10428682515688,0.718645630847089,-0.476647551828443,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6527_1013.62_10.7",6527,1013.61577326416,10.685853,0.00820012844258953,2.08617934499787,1.54218283321853,0.624973813853018,NA,NA,NA,NA,NA,"C=CC(C)(C)n1cc([C@@H](O)[C@@H]2NC(=O)[C@H]([C@H](C)C=C(C)C)NC(=O)[C@H](CC(C)C)N(C)C(=O)[C@H](C(C)C)NC(=O)[C@H]([C@H](OC)c3ccccc3)NC(=O)[C@H](C)NC(=O)[C@H](C[C@@H](C)CO)NC2=O)c2ccccc21",NA,NA,NA,NA,NA,"AHDUXXXZGSWYHF","InChI=1S/C55H80N8O10/c1-15-55(11,12)63-28-38(37-23-19-20-24-40(37)63)46(65)44-52(70)57-39(27-33(8)29-64)49(67)56-35(10)48(66)61-45(47(73-14)36-21-17-16-18-22-36)53(71)58-42(32(6)7)54(72)62(13)41(26-31(4)5)50(68)59-43(51(69)60-44)34(9)25-30(2)3/h15-25,28,31-35,39,41-47,64-65H,1,26-27,29H2,2-14H3,(H,56,67)(H,57,70)(H,58,71)(H,59,68)(H,60,69)(H,61,66)/t33-,34-,35+,39+,41+,42+,43+,44+,45+,46-,47-/m1/s1","AHDUXXXZGSWYHF-IXGGKXOYSA-N",NA,NA
"598_291.08_1",598,291.084138293053,1.0429468,0.00825063240181146,2.08351276198449,0.731665813302444,-0.450743243618906,"Amino acids and Peptides","Small peptides","Aminoacids","2-[Tert-butyl(dimethyl)silyl]-4-formylimidazole-1-sulfonic acid",NA,NA,"CC(C)(C)[Si](C)(C)C1=NC(=CN1S(=O)(=O)O)C=O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C10H18N2O4SSi/c1-10(2,3)18(4,5)9-11-8(7-13)6-12(9)17(14,15)16/h6-7H,1-5H3,(H,14,15,16)","MXLCMABZJOVLIM"
"860_406.17_1.7",860,406.17096408918,1.6856605,0.00911472580403337,2.04025639158239,0.72574503104727,-0.46246530569027,"Carbohydrates","Nucleosides","Purine nucleosides","2-{6-[(4-hydroxy-3-methylbutyl)amino]-9H-purin-9-yl}-6-(hydroxymethyl)oxane-3,4,5-triol","COC(=O)C1=CO[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H]2C(CO)=CC[C@H]12",NA,"CC(CCNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(C(O3)CO)O)O)O)CO","InChI=1S/C17H24O10/c1-24-15(23)9-6-25-16(11-7(4-18)2-3-8(9)11)27-17-14(22)13(21)12(20)10(5-19)26-17/h2,6,8,10-14,16-22H,3-5H2,1H3/t8-,10-,11-,12-,13+,14-,16+,17+/m1/s1","IBFYXTRXDNAPMM-BVTMAQQCSA-N","IBFYXTRXDNAPMM-BVTMAQQCSA-N","IBFYXTRXDNAPMM",NA,NA,NA,"InChI=1S/C16H25N5O6/c1-8(4-22)2-3-17-14-10-15(19-6-18-14)21(7-20-10)16-13(26)12(25)11(24)9(5-23)27-16/h6-9,11-13,16,22-26H,2-5H2,1H3,(H,17,18,19)","DRPMMLWYLAPTPK"
"28_182.99_0.3",28,182.985401342128,0.31112695,0.00955269599552875,2.019874042998,0.734401334792022,-0.445359414000454,NA,NA,NA,NA,"O=C(O)C(=O)CC1=CC=C(O)C=C1",NA,NA,"InChI=1S/C9H8O4/c10-7-3-1-6(2-4-7)5-8(11)9(12)13/h1-4,10H,5H2,(H,12,13)",NA,"KKADPXVIOXHVKN-UHFFFAOYSA-N","KKADPXVIOXHVKN",NA,NA,NA,NA,NA
"173_139.98_0.5",173,139.982344735186,0.50247246,0.00961002217483486,2.01727561020895,1.32481672751754,0.405792793947954,"Fatty acids","Fatty amides","N-acyl amines","Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester",NA,NA,"C(CSS(=O)(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C2H7NO3S2/c3-1-2-7-8(4,5)6/h1-3H2,(H,4,5,6)","MXTPRJXPLFGHEE"
"4642_1434.46_7.7",4642,1434.45898301447,7.7385464,0.00970397779598403,2.01305020586496,1.33686274971604,0.418851357377305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2032_409.18_3.3",2032,409.183600105353,3.324585,0.00983727519949492,2.00712517897691,0.728841671204795,-0.456322647929289,"Carbohydrates","Nucleosides","Purine nucleosides","[3,4-dihydroxy-5-[6-[[(3R)-oxolan-3-yl]amino]purin-9-yl]oxolan-2-yl]methyl N-ethylcarbamate",NA,NA,"CCNC(=O)OCC1C(C(C(O1)N2C=NC3=C(N=CN=C32)NC4CCOC4)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H24N6O6/c1-2-18-17(26)28-6-10-12(24)13(25)16(29-10)23-8-21-11-14(19-7-20-15(11)23)22-9-3-4-27-5-9/h7-10,12-13,16,24-25H,2-6H2,1H3,(H,18,26)(H,19,20,22)","OBAAIGREYDUOHX"
"6731_1348.89_11",6731,1348.88616344264,11.00632,0.00997223309019013,2.00120757888464,0.705243173573559,-0.503807298627012,"Amino acids and Peptides","Oligopeptides","Lipopeptides","Butyl 2-[4,7,10-tris[2-[2-[(2,3-dibutoxybenzoyl)amino]ethylamino]-2-oxoethyl]-1,4,7,10-tetrazacyclododec-1-yl]acetate",NA,NA,"CCCCOC1=CC=CC(=C1OCCCC)C(=O)NCCNC(=O)CN2CCN(CCN(CCN(CC2)CC(=O)NCCNC(=O)C3=C(C(=CC=C3)OCCCC)OCCCC)CC(=O)OCCCC)CC(=O)NCCNC(=O)C4=C(C(=CC=C4)OCCCC)OCCCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C71H114N10O14/c1-8-15-45-89-59-28-22-25-56(66(59)93-49-19-12-5)69(86)75-34-31-72-62(82)52-78-37-39-79(53-63(83)73-32-35-76-70(87)57-26-23-29-60(90-46-16-9-2)67(57)94-50-20-13-6)41-43-81(55-65(85)92-48-18-11-4)44-42-80(40-38-78)54-64(84)74-33-36-77-71(88)58-27-24-30-61(91-47-17-10-3)68(58)95-51-21-14-7/h22-30H,8-21,31-55H2,1-7H3,(H,72,82)(H,73,83)(H,74,84)(H,75,86)(H,76,87)(H,77,88)","URAUBQLKSSTHAM"
"2028_404.23_3.3",2028,404.228387149118,3.3218906,0.0102275384149513,1.99022888060299,0.679316590560309,-0.557844006155518,"Alkaloids","Pseudoalkaloids (transamidation)","Cyclamides","1-[4-[3-(4-Acetylpiperazine-1-carbonyl)benzoyl]piperazin-1-yl]ethanone",NA,"CC(=O)C=C=C1C(C)(C)C[C@H](O)C[C@@]1(C)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O","CC(=O)N1CCN(CC1)C(=O)C2=CC(=CC=C2)C(=O)N3CCN(CC3)C(=O)C",NA,NA,NA,NA,"XTODSGVDHGMKSN","InChI=1S/C19H30O8/c1-10(21)5-6-13-18(2,3)7-11(22)8-19(13,4)27-17-16(25)15(24)14(23)12(9-20)26-17/h5,11-12,14-17,20,22-25H,7-9H2,1-4H3/t6?,11-,12+,14+,15-,16+,17-,19+/m0/s1","XTODSGVDHGMKSN-SIEIHWOKSA-N","InChI=1S/C20H26N4O4/c1-15(25)21-6-10-23(11-7-21)19(27)17-4-3-5-18(14-17)20(28)24-12-8-22(9-13-24)16(2)26/h3-5,14H,6-13H2,1-2H3","LBUQKRRVWCQIKB"
"2012_413.22_3.3",2012,413.215508509165,3.30353,0.0108312411254701,1.96532177577914,0.785495323569661,-0.348325408397734,"Carbohydrates","Pseudoalkaloids (transamidation)","Purine alkaloids","[2-[(2-amino-6-oxo-1H-purin-9-yl)methoxy]-3-butanoyloxy-propyl] butanoate",NA,NA,"CCCC(=O)OCC(COC(=O)CCC)OCN1C=NC2=C1N=C(NC2=O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C17H25N5O6/c1-3-5-12(23)26-7-11(8-27-13(24)6-4-2)28-10-22-9-19-14-15(22)20-17(18)21-16(14)25/h9,11H,3-8,10H2,1-2H3,(H3,18,20,21,25)","CMRKKYSEZYTYFG"
"2199_269.14_3.5",2199,269.136725505318,3.5223358,0.0110402541839939,1.95702092756378,0.75670350254145,-0.402199971962182,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids","3,6,9,12,15-pentaoxaheptadeca-1,16-diene",NA,"CC(C)=CCC1(O)C(=O)C(C(=O)C(C)C)=C(O)C1O","C=COCCOCCOCCOCCOC=C",NA,NA,NA,NA,"XUISQRCHMHUIRS","InChI=1S/C14H20O5/c1-7(2)5-6-14(19)12(17)9(10(15)8(3)4)11(16)13(14)18/h5,8,13,16,18-19H,6H2,1-4H3","XUISQRCHMHUIRS-UHFFFAOYSA-N","InChI=1S/C12H22O5/c1-3-13-5-7-15-9-11-17-12-10-16-8-6-14-4-2/h3-4H,1-2,5-12H2","UEIPWOFSKAZYJO"
"18_295.9_0.3",18,295.896752778979,0.30249953,0.0114301479294908,1.94194814890955,0.749176598109362,-0.416622259800358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5_167.98_0.3",5,167.977410727008,0.25756824,0.0114744509838047,1.94026808491124,0.759746057767728,-0.396410811093994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"594_137.99_1.1",594,137.987329173566,1.0980172,0.0117782261765408,1.9289201102065,0.758854720676257,-0.398104380289465,"Fatty acids","Fatty amides","Halogenated fatty acids","N-(1,2-dichloroethyl)acetamide",NA,NA,"CC(=O)NC(CCl)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H7Cl2NO/c1-3(8)7-4(6)2-5/h4H,2H2,1H3,(H,7,8)","XDINYGSGZCMRLV"
"6883_520.36_11.3",6883,520.355402708398,11.317146,0.0119473445305225,1.92272861219662,0.741588749712097,-0.431308737193713,"Alkaloids","Linear polyketides","Open-chain polyketides","N-(2-(2-(Triisopropylsilylethynyl)-6-methoxyphenoxy)ethyl)-N',N'-diisopropyloxamide",NA,NA,"CC(C)N(C(C)C)C(=O)C(=O)NCCOC1=C(C=CC=C1OC)C#C[Si](C(C)C)(C(C)C)C(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C28H46N2O4Si/c1-19(2)30(20(3)4)28(32)27(31)29-16-17-34-26-24(13-12-14-25(26)33-11)15-18-35(21(5)6,22(7)8)23(9)10/h12-14,19-23H,16-17H2,1-11H3,(H,29,31)","JPZFMLZYQIYUSW"
