"feature_id_full","feature_id","feature_mz","feature_rt","control_vs_ND_p_value","control_vs_trich_p_value","ND_vs_trich_p_value","control_vs_ND_p_value_minus_log10","control_vs_trich_p_value_minus_log10","ND_vs_trich_p_value_minus_log10","ND_vs_trich_fold_change","control_vs_trich_fold_change","control_vs_ND_fold_change","ND_vs_trich_fold_change_log2","control_vs_trich_fold_change_log2","control_vs_ND_fold_change_log2","canopus_npc_pathway","canopus_npc_superclass","canopus_npc_class","sirius_name","gnps_smiles","met_annot_structure_smiles","sirius_smiles","gnps_inchi","gnps_inchi_aux","gnps_inchikey","gnps_inchikey_planar","met_annot_short_inchikey","met_annot_structure_inchi","met_annot_structure_inchikey","sirius_inchi","sirius_inchikey2d"
"227_172.98_0.5",227,172.977204570249,0.53347635,9.2149909924899e-08,0.513997172646763,3.86682597053323e-08,7.03550508496079,0.289039269929406,7.41264537324316,0.535369529565257,0.966733224972525,1.80573075527394,-0.901393064231509,-0.0488102694131775,0.852582794818332,"Fatty acids","Fatty Acids and Conjugates","Halogenated fatty acids","Methyl 2,2-dichloro-2-methoxyacetate",NA,NA,"COC(=O)C(OC)(Cl)Cl",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C4H6Cl2O3/c1-8-3(7)4(5,6)9-2/h1-2H3","FWIGIASHGJFYOL"
"6627_792.56_10.8",6627,792.561301770832,10.8487425,1.07160279316787e-07,0.868520260315402,5.5219187000688e-08,6.96996616305953,0.0612200461396784,7.25790999182414,1.92894949529179,1.00895932949802,0.523061558615559,0.947815370527539,0.0128680215066309,-0.934947349020908,"Fatty acids","Spingolipids","Neutral glycosphingolipids","2-hydroxy-N-(3-hydroxy-9-methylidene-8-oxo-1-{[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy}octadec-4-en-2-yl)octadecanamide",NA,"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@H](COC(=O)CCCCCCCCCCCCCCCCC)COP(=O)(O)OCCN","CCCCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC(=O)C(=C)CCCCCCCCC)O)O",NA,NA,NA,NA,"XYYHNDVKALDFHQ","InChI=1S/C45H78NO8P/c1-3-5-7-9-11-13-15-17-19-20-21-22-24-26-28-30-32-34-36-38-45(48)54-43(42-53-55(49,50)52-40-39-46)41-51-44(47)37-35-33-31-29-27-25-23-18-16-14-12-10-8-6-4-2/h5,7,11,13,17,19,21-22,26,28,32,34,43H,3-4,6,8-10,12,14-16,18,20,23-25,27,29-31,33,35-42,46H2,1-2H3,(H,49,50)/b7-5-,13-11-,19-17-,22-21-,28-26-,34-32-/t43-/m1/s1","XYYHNDVKALDFHQ-OXHZBIAZSA-N","InChI=1S/C43H79NO10/c1-4-6-8-10-12-13-14-15-16-17-18-20-22-24-30-37(48)42(52)44-34(32-53-43-41(51)40(50)39(49)38(31-45)54-43)36(47)29-26-25-28-35(46)33(3)27-23-21-19-11-9-7-5-2/h26,29,34,36-41,43,45,47-51H,3-25,27-28,30-32H2,1-2H3,(H,44,52)","MKDAUPXSVHJOBE"
"247_182.98_0.5",247,182.977066729892,0.49898052,1.13858904970954e-07,0.175266182201649,1.40413723981325e-07,6.94363299729734,0.756301873410187,6.85259044236238,0.536193378624362,1.07238675724872,2,-0.899174691092398,0.100825308907602,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"590_139.98_1.1",590,139.982510515874,1.0841298,1.37331734872959e-07,0.315078368621598,1.4710914153504e-07,6.86222909358867,0.501581411839486,6.83236033886412,1.91603450824765,0.971267995459824,0.50691571121447,0.938123544596759,-0.0420586711532326,-0.980182215749992,"Fatty acids","Small peptides","Aminoacids","Thiosulfuric acid (H2S2O3), S-(2-aminoethyl) ester",NA,NA,"C(CSS(=O)(=O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C2H7NO3S2/c3-1-2-7-8(4,5)6/h1-3H2,(H,4,5,6)","MXTPRJXPLFGHEE"
"44_176.97_0.3",44,176.972172185599,0.32157448,1.73552866300497e-07,0.0815111392010676,4.56759883249447e-08,6.76056820937252,1.08878303711297,7.34031204672472,0.531100799530227,0.929005972637751,1.74920838654259,-0.912942393591768,-0.106240223072583,0.806702170519185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86_147.11_0.4",86,147.113004741357,0.38100207,2.5537889736249e-07,0.886095071553209,1.86498833709692e-07,6.59281499249808,0.0525196789754118,6.72932387975357,0.548690272436469,1.01624944209058,1.85213679400204,-0.865936095955953,0.0232545602773088,0.889190656233262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6654_769.49_10.9",6654,769.485590085219,10.860501,2.93725447741977e-07,0.00573861271005205,1.00416651838131e-06,6.53205842550597,2.24119308411571,5.99819426326904,1.79081846126667,0.918473497283849,0.51287917628133,0.840619095947678,-0.122690002172186,-0.963309098119863,"Terpenoids","Glycerolipids","Glycosyldiacylglycerols",NA,NA,"CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CC(=O)OC[C@H](CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCC/C=C\C/C=C\C/C=C\C/C=C\CC","CCC1C=CC=CCC(C(C(C(=O)C(C(C(C(=O)C(C(C(C=CC(=O)OC2C(C(C=C1)[O+]3C4C3(C2C)OC(C(C4)C)CC(C)O)C)C)O)C)C)O)C)(C)O)O)C",NA,NA,NA,NA,"UORRAKMCELTARB","InChI=1S/C45H68O10/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-40(47)52-36-38(37-53-45-44(51)43(50)42(49)39(35-46)55-45)54-41(48)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-20,23-26,29,31,38-39,42-46,49-51H,3-4,9-10,15-16,21-22,27-28,30,32-37H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-,25-23-,26-24-,31-29-/t38-,39-,42+,43+,44-,45-/m1/s1","UORRAKMCELTARB-SQKRHONHSA-N","InChI=1S/C45H71O11/c1-12-33-17-15-13-14-16-25(3)42(51)44(11,53)43(52)31(9)40(50)30(8)39(49)29(7)38(48)24(2)18-21-37(47)54-41-28(6)35(20-19-33)56-36-22-26(4)34(23-27(5)46)55-45(36,56)32(41)10/h13-15,17-21,24-36,38,40-42,46,48,50-51,53H,12,16,22-23H2,1-11H3/q+1","RFHCYXAYEROVAS"
"262_168.01_0.5",262,168.013647476484,0.5468136,3.12021867454604e-07,0.735927874870622,2.56327015835112e-07,6.5058149682185,0.133164746913301,6.59120561851418,0.542721206489296,1.02800587125402,1.89416934323221,-0.881716812705664,0.0398485042252465,0.921565316930911,"Fatty acids","Fatty Acids and Conjugates","Dicarboxylic acids","Carboxylatooxycarbonyl carbonate;hydron",NA,NA,"C(=O)(O)OC(=O)OC(=O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C3H2O7/c4-1(5)9-3(8)10-2(6)7/h(H,4,5)(H,6,7)","SYHPANJAVIEQQL"
"6407_409.19_10.4",6407,409.185725788252,10.3596115,3.66345498381548e-07,0.107443559982396,5.73373565959656e-07,6.43610914066125,0.968819610399873,6.24156233305414,1.81900464247023,0.954717025448896,0.524856838271934,0.863149225045605,-0.0668549077880742,-0.930004132833679,"Carbohydrates","Nucleosides","Pyrimidine nucleotides","4-amino-1-[(2R,3R,4S)-4-[di(propan-2-yloxy)phosphorylmethoxy]-3-hydroxyoxolan-2-yl]pyrimidin-2-one",NA,NA,"CC(C)OP(=O)(COC1COC(C1O)N2C=CC(=NC2=O)N)OC(C)C",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C15H26N3O7P/c1-9(2)24-26(21,25-10(3)4)8-23-11-7-22-14(13(11)19)18-6-5-12(16)17-15(18)20/h5-6,9-11,13-14,19H,7-8H2,1-4H3,(H2,16,17,20)","UVPHQPLOLYQCGL"
"113_216.06_0.4",113,216.063476282708,0.4212201,4.80013856885009e-07,0.774456993521483,3.88639112669509e-07,6.3187462253706,0.111002694102176,6.41045349410743,0.514925499018406,1.02985099803681,2,-0.957564380983229,0.0424356190167707,1,"Fatty acids","Glycerophospholipids","Glycerophosphoethanolamines","(2-aminoethoxy)(2,3-dihydroxypropoxy)phosphinic acid",NA,NA,"C(COP(=O)(O)OCC(CO)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H14NO6P/c6-1-2-11-13(9,10)12-4-5(8)3-7/h5,7-8H,1-4,6H2,(H,9,10)","JZNWSCPGTDBMEW"
"466_136.06_0.8",466,136.062050133873,0.8119516,5.78991660615813e-07,0.707444612833829,2.53246259074302e-07,6.23732769149643,0.1503075562026,6.5964569612703,0.535543205180513,0.971047792366376,1.81320159227689,-0.900925125168091,-0.0423857919172791,0.858539333250812,"Alkaloids","Pseudoalkaloids (transamidation)","Purine alkaloids","Fapy-Adenine",NA,NA,"C1=NC(=C(C(=N1)N)NC=O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C5H7N5O/c6-4-3(10-2-11)5(7)9-1-8-4/h1-2H,(H,10,11)(H4,6,7,8,9)","MVYUVUOSXNYQLL"
"232_196.01_0.5",232,196.00858620773,0.54422396,6.11152616736277e-07,0.0896821489057784,1.06399303434479e-06,6.21385032440566,1.04729399400429,5.97306121523225,0.566340743456645,1.09946241141851,1.94134436577522,-0.820257771545319,0.136798281967236,0.957056053512555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50_171.99_0.3",50,171.993091470345,0.31199762,6.75417465068051e-07,0.600438023739363,2.72992248584458e-07,6.17042771348945,0.221531813135457,6.56384968425884,0.538733105867253,0.964939586617999,1.79112732466039,-0.892357371453492,-0.0514894745947031,0.840867896858789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"406_284.17_0.7",406,284.170348533507,0.7293223,6.90641885014998e-07,0.811205088276756,3.2383456782803e-07,6.16074708674636,0.0908693338938913,6.48967679420009,1.91707636752161,1.01320295896971,0.528514657076273,0.938907808498109,0.0189231954325896,-0.91998461306552,"Fatty acids","Fatty acyl glycosides","Fatty acyl glycosides of mono- and disaccharides","2,6-Anhydro-D-glycero-D-gulo-heptose diethyl acetal","C1=NC2=C(N1C3C(C(C(O3)CO)O)O)NC(=NC2=O)N",NA,"CCOC(C1C(C(C(C(O1)CO)O)O)O)OCC","InChI=1S/C10H13N5O5/c11-10-13-7-4(8(19)14-10)12-2-15(7)9-6(18)5(17)3(1-16)20-9/h2-3,5-6,9,16-18H,1H2,(H3,11,13,14,19)",NA,"NYHBQMYGNKIUIF-UHFFFAOYSA-N","NYHBQMYGNKIUIF",NA,NA,NA,"InChI=1S/C11H22O7/c1-3-16-11(17-4-2)10-9(15)8(14)7(13)6(5-12)18-10/h6-15H,3-5H2,1-2H3","KOWZMSCSZISRRZ"
"259_214_0.5",259,214.003124073813,0.5435264,7.51237481777522e-07,0.936498350851469,5.30876596460672e-07,6.12422275178154,0.0284929830690295,6.27500641998192,0.551790851390818,1.013128559,1.8360734985844,-0.857806557664304,0.0188172537676291,0.876623811431933,"Amino acids and Peptides","Fatty Acids and Conjugates","Halogenated fatty acids","2,2-dichloro-N-[1,3-dihydroxy-2-(hydroxymethyl)propan-2-yl]acetamide",NA,NA,"C(C(CO)(CO)NC(=O)C(Cl)Cl)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C6H11Cl2NO4/c7-4(8)5(13)9-6(1-10,2-11)3-12/h4,10-12H,1-3H2,(H,9,13)","VOKTUANRWZNPLR"
"492_233.15_0.9",492,233.149810110699,0.8835512,8.58975783613047e-07,0.601795451146682,8.09895489561896e-07,6.06601907969783,0.220551099330005,6.091571019683,0.522679104479748,1.0453582089595,2,-0.93600261009887,0.0639973899011303,1,"Amino acids and Peptides","Small peptides","Dipeptides",NA,"CCC(C)C(C(=O)NC(C(C)O)C(=O)O)N",NA,"CC(C)CC(C(=O)NC(C(C)O)C(=O)O)N","InChI=1S/C10H20N2O4/c1-4-5(2)7(11)9(14)12-8(6(3)13)10(15)16/h5-8,13H,4,11H2,1-3H3,(H,12,14)(H,15,16)",NA,"DRCKHKZYDLJYFQ-UHFFFAOYSA-N","DRCKHKZYDLJYFQ",NA,NA,NA,"InChI=1S/C10H20N2O4/c1-5(2)4-7(11)9(14)12-8(6(3)13)10(15)16/h5-8,13H,4,11H2,1-3H3,(H,12,14)(H,15,16)","LRKCBIUDWAXNEG"
"6679_338.34_10.9",6679,338.341832060207,10.899318,1.31824580962281e-06,0.00917790253610173,1.66459607209291e-07,5.88000360050898,2.03725655856748,6.77869113449605,0.555064284905748,0.890099895833349,1.60359785350717,-0.849273227669731,-0.167960836183798,0.681312391485934,"Fatty acids","Fatty acyls","Fatty alcohols",NA,NA,"CCC=CCC=CCC=CCCCCCCCCCCCCO","CCCCCCC=CCCCCCCCCCCCC(C#C)O",NA,NA,NA,NA,"LCDDKECOTQQPAO","InChI=1S/C22H40O/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23/h3-4,6-7,9-10,23H,2,5,8,11-22H2,1H3","LCDDKECOTQQPAO-UHFFFAOYSA-N","InChI=1S/C22H40O/c1-3-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22(23)4-2/h2,9-10,22-23H,3,5-8,11-21H2,1H3","FEAQSNKVLXILNQ"
"394_323.07_0.7",394,323.065081088365,0.71334326,2.12279530109605e-06,0.864030633360769,1.66703383008837e-06,5.67309188237218,0.0634708597621912,5.77805558669172,1.8774506088414,0.987532152624295,0.525996342046898,0.908774954441617,-0.0181003738733212,-0.926875328314938,"Amino acids and Peptides","β-lactams","Aminoacids","(3aR,8S,9aS)-2-[(trifluoromethyl)sulfonyl]decahydro-3a,8-epoxypyrrolo[3,4-c]azocine",NA,"COc1cc(O)c2c(c1)C(=O)C1=C(C[C@@H](Cl)C(C)(C)O1)C2=O","C1CNCC23CN(CC2CC1O3)S(=O)(=O)C(F)(F)F",NA,NA,NA,NA,"ODBXTRLSXWKGLK","InChI=1S/C16H15ClO5/c1-16(2)11(17)6-9-13(19)12-8(14(20)15(9)22-16)4-7(21-3)5-10(12)18/h4-5,11,18H,6H2,1-3H3/t11-/m1/s1","ODBXTRLSXWKGLK-LLVKDONJSA-N","InChI=1S/C10H15F3N2O3S/c11-10(12,13)19(16,17)15-4-7-3-8-1-2-14-5-9(7,6-15)18-8/h7-8,14H,1-6H2","SDCYRSFOCAJCPQ"
"391_339.04_0.7",391,339.037247735872,0.70763284,2.61873367768395e-06,0.963293629107292,1.41750870585877e-06,5.58190866659708,0.0162413119786514,5.84847426513713,1.89662895319507,1.00635268912381,0.530600720519694,0.923437464861985,0.00913600462431335,-0.914301460237672,"Carbohydrates","Amino acid glycosides","Glucosinolates","[(2R,3R,4R,5S)-4,5-diacetyloxy-2-(sulfooxymethyl)oxolan-3-yl] acetate",NA,NA,"CC(=O)OC1C(OC(C1OC(=O)C)OC(=O)C)COS(=O)(=O)O",NA,NA,NA,NA,"AICGFRCCDNYPLV","nan","nan","InChI=1S/C11H16O11S/c1-5(12)19-9-8(4-18-23(15,16)17)22-11(21-7(3)14)10(9)20-6(2)13/h8-11H,4H2,1-3H3,(H,15,16,17)","FUKBHVYQCFHKPW"
"6664_982.65_10.9",6664,982.645684402263,10.884776,3.07711059588378e-06,0.927969417774042,2.26948936954408e-06,5.51185689428914,0.0324663361850514,5.64407184718382,1.88326106199385,0.990753656495597,0.526084076440609,0.913233003530385,-0.0134017082446149,-0.926634711775,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"7012_163.1_11.6",7012,163.0980451085,11.637316,3.1014713185451e-06,0.325295795109278,4.11158741631112e-06,5.50843223070253,0.487721550528907,5.38599047178741,1.79585221408233,0.962890354997993,0.536174606934472,0.84466863138021,-0.0545565681650353,-0.899225199545245,"Alkaloids","Nicotinic acid alkaloids","Pyridine alkaloids","2-(1H-Imidazol-2-yl)pyridine",NA,NA,"C1=CC=NC(=C1)C2=NC=CN2",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C8H7N3/c1-2-4-9-7(3-1)8-10-5-6-11-8/h1-6H,(H,10,11)","SZXUTTGMFUSMCE"
"407_291.1_0.7",407,291.104972583762,0.7329333,3.32912050504675e-06,0.0137706138611038,1.3607337734256e-05,5.47767048428772,1.86104669949995,4.86622683588558,1.74085001828705,0.910398043726696,0.522961791172856,0.799791913963071,-0.135430637318468,-0.935222551281539,"Carbohydrates","Nucleosides","Purine nucleosides","2-(dinitromethylidene)-4,6-diethoxy-1H-1,3,5-triazine",NA,"C=C(C)C1CCC2(C1)C(C)CC(O)CC2C=O","CCOC1=NC(=NC(=C([N+](=O)[O-])[N+](=O)[O-])N1)OCC",NA,NA,NA,NA,"CEVNHRPKRNTGKO","InChI=1S/C15H24O2/c1-10(2)12-4-5-15(8-12)11(3)6-14(17)7-13(15)9-16/h9,11-14,17H,1,4-8H2,2-3H3","CEVNHRPKRNTGKO-UHFFFAOYSA-N","InChI=1S/C8H11N5O6/c1-3-18-7-9-5(6(12(14)15)13(16)17)10-8(11-7)19-4-2/h3-4H2,1-2H3,(H,9,10,11)","BLAZVOAFAWWLIP"
"2264_313.16_3.6",2264,313.162486138085,3.5811136,3.38465067240001e-06,0.814609597141082,2.83489785424251e-06,5.47048614791762,0.0890504776764122,5.54746258479154,1.84365702501473,0.984684356338609,0.534093024341522,0.882570296584998,-0.0222667566366539,-0.904837053221652,"Carbohydrates","Nucleosides","Purine nucleosides","(3R,4S,5R)-2-(6-amino-8-ethylpurin-9-yl)-5-(hydroxymethyl)oxolane-3,4-diol",NA,NA,"CCC1=NC2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C12H17N5O4/c1-2-6-16-7-10(13)14-4-15-11(7)17(6)12-9(20)8(19)5(3-18)21-12/h4-5,8-9,12,18-20H,2-3H2,1H3,(H2,13,14,15)","OOOZBXHUEHEQJT"
"429_269.16_0.8",429,269.160912935104,0.7842715,3.40292085265759e-06,0.963313329705574,1.84062352492909e-06,5.46814815188973,0.0162324301866644,5.73503503157514,0.519284190020064,0.987450088616816,1.90156008519856,-0.945403792679188,-0.0182202669378982,0.927183525741289,"Amino acids and Peptides","Small peptides","Dipeptides","2-amino-N-[1-({1-[(1-oxopropan-2-yl)-C-hydroxycarbonimidoyl]ethyl}-C-hydroxycarbonimidoyl)ethyl]propanimidic acid","CCC(C)C(C(=O)O)NC(=O)C(CC1=CN=CN1)N",NA,"CC(C=O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(C)N","InChI=1S/C12H20N4O3/c1-3-7(2)10(12(18)19)16-11(17)9(13)4-8-5-14-6-15-8/h5-7,9-10H,3-4,13H2,1-2H3,(H,14,15)(H,16,17)(H,18,19)",NA,"IDXZDKMBEXLFMB-UHFFFAOYSA-N","IDXZDKMBEXLFMB",NA,NA,NA,"InChI=1S/C12H22N4O4/c1-6(5-17)14-11(19)8(3)16-12(20)9(4)15-10(18)7(2)13/h5-9H,13H2,1-4H3,(H,14,19)(H,15,18)(H,16,20)","IBESLJAKWGLDDJ"
"6851_820.59_11.3",6851,820.592601956065,11.285047,4.53863137839239e-06,0.804706301011427,2.03634549300613e-06,5.34307508864536,0.0943625980469987,5.69114853626811,1.92300942992153,1.01648161460775,0.52858899118827,0.943365837283979,0.0235841209828402,-0.919781716301139,"Fatty acids","Glycerolipids","Diacylglycerols","1-(11Z,14Z,17Z-eicosatrienoyl)-2-(9Z,12Z,15Z-octadecatrienoyl)-3-O-beta-D-galactosyl-sn-glycerol",NA,NA,"CCC=CCC=CCC=CCCCCCCCCCC(=O)OCC(COC1C(C(C(C(O1)CO)O)O)O)OC(=O)CCCCCCCC=CCC=CCC=CCC",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C47H78O10/c1-3-5-7-9-11-13-15-17-19-20-22-23-25-27-29-31-33-35-42(49)54-38-40(39-55-47-46(53)45(52)44(51)41(37-48)57-47)56-43(50)36-34-32-30-28-26-24-21-18-16-14-12-10-8-6-4-2/h5-8,11-14,17-19,21,40-41,44-48,51-53H,3-4,9-10,15-16,20,22-39H2,1-2H3","BSJYVSJVSCNAMN"
"222_128.95_0.5",222,128.951042773017,0.5037155,5.31320991314921e-06,0.774456993521481,4.70818928177685e-06,5.27464302573876,0.111002694102178,5.32714608568018,0.519329108378233,1.03865821675647,2,-0.945279004189157,0.0547209958108435,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6649_1701.11_10.9",6649,1701.11338435174,10.858852,7.47845038406858e-06,0.699909635226637,7.22408950193376e-06,5.12618838333456,0.154958027779688,5.14121688202523,1.82725142325045,0.977834742346268,0.535139680234492,0.869675157293522,-0.0323374298560657,-0.902012587149587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69_169.05_0.4",69,169.046006269876,0.36747697,8.57815222443659e-06,0.141373549237885,1.74133737202986e-05,5.0666062512135,0.849631838732899,4.7591170791891,1.81756207765807,0.94038815163011,0.517389839494123,0.862004639303057,-0.0886717329404167,-0.950676372243474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"6667_975.54_10.9",6667,975.544441913035,10.889606,8.80200758546223e-06,0.132759725234907,1.83664426864905e-05,5.05541826150325,0.876933655096569,4.73597495209008,1.83047188284931,0.938461658483692,0.512688376847877,0.872215613147836,-0.0916302909557639,-0.9638459041036,"Polyketides","Macrolides","Polyene macrolides","cyclo[Lys-Ser-Lys-Ser-Trp-Phe-Lys-Thr]",NA,NA,"CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CC=CC=C2)CC3=CNC4=CC=CC=C43)CO)CCCCN)CO)CCCCN)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C48H72N12O11/c1-28(63)40-48(71)55-34(18-8-11-21-50)42(65)58-38(26-61)46(69)54-33(17-7-10-20-49)41(64)59-39(27-62)47(70)57-37(24-30-25-52-32-16-6-5-15-31(30)32)45(68)56-36(23-29-13-3-2-4-14-29)44(67)53-35(43(66)60-40)19-9-12-22-51/h2-6,13-16,25,28,33-40,52,61-63H,7-12,17-24,26-27,49-51H2,1H3,(H,53,67)(H,54,69)(H,55,71)(H,56,68)(H,57,70)(H,58,65)(H,59,64)(H,60,66)","XBDQEZXJHOFBOW"
"7021_736.53_11.7",7021,736.53444176348,11.676692,9.0639538607995e-06,0.33559144555859,1.29867654083959e-05,5.04268231387405,0.474189118147422,4.88649900444749,1.80734605912282,0.958382106362361,0.530270393721668,0.853872770718251,-0.0613271225946332,-0.915199893312884,"Fatty acids","Spingolipids","Neutral glycosphingolipids","(2S,3R,4E,8E)-1-(Β-D-Glucopyranosyl)-3-Hydroxy-2-[(R)-2′-Hydroxyhexadecanoyl]Amino-9-Methyl-4,8-Heptadecadiene",NA,NA,"CCCCCCCCCCCCCCC(C(=O)NC(COC1C(C(C(C(O1)CO)O)O)O)C(C=CCCC=C(C)CCCCCCCC)O)O",NA,NA,NA,NA,NA,NA,NA,"InChI=1S/C40H75NO9/c1-4-6-8-10-12-13-14-15-16-17-19-23-28-34(44)39(48)41-32(30-49-40-38(47)37(46)36(45)35(29-42)50-40)33(43)27-24-20-22-26-31(3)25-21-18-11-9-7-5-2/h24,26-27,32-38,40,42-47H,4-23,25,28-30H2,1-3H3,(H,41,48)","WKGKTCZJBHEBEX"
"6659_954.61_10.9",6659,954.613995768152,10.873773,9.83567362111692e-06,0.955233606734162,7.15927129313343e-06,5.00719589096419,0.0198904067313976,5.14513118013302,1.86451173659723,0.991891765433482,0.531984726062225,0.898797878515324,-0.0117453916053746,-0.910543270120699,"Fatty acids","Glycerolipids","Glycosyldiacylglycerols","[2-[[2-[(3-amino-3-methylbutanoyl)oxymethyl]-2-[[(E)-3-(aziridin-1-yl)but-2-enoyl]oxymethyl]-3-[3-(aziridin-1-yl)-3-methylbutanoyl]oxypropoxy]methyl]-3-[3-(aziridin-1-yl)-3-methylbutanoyl]oxy-2-[[3-(aziridin-1-yl)-3-methylbutanoyl]oxymethyl]propyl] 3-amino-3-methylbutanoate",NA,"CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC[C@H](CO[C@@H]1O[C@H](CO[C@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)[C@H](O)[C@H](O)[C@H]1O)OC(=O)CCCCCCC/C=C\C/C=C\C/C=C\CC","CC(=CC(=O)OCC(COCC(COC(=O)CC(C)(C)N)(COC(=O)CC(C)(C)N1CC1)COC(=O)CC(C)(C)N2CC2)(COC(=O)CC(C)(C)N)COC(=O)CC(C)(C)N3CC3)N4CC4",NA,NA,NA,NA,"KDYAPQVYJXUQNY","InChI=1S/C51H84O15/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-31-33-42(53)61-36-39(64-43(54)34-32-30-28-26-24-22-20-18-16-14-12-10-8-6-4-2)37-62-50-49(60)47(58)45(56)41(66-50)38-63-51-48(59)46(57)44(55)40(35-52)65-51/h5-8,11-14,17-20,39-41,44-52,55-60H,3-4,9-10,15-16,21-38H2,1-2H3/b7-5-,8-6-,13-11-,14-12-,19-17-,20-18-/t39-,40-,41-,44+,45+,46+,47+,48-,49-,50-,51+/m1/s1","KDYAPQVYJXUQNY-OPHDRXFHSA-N","InChI=1S/C47H80N6O13/c1-34(50-12-13-50)20-35(54)61-28-46(29-62-36(55)21-41(2,3)48,31-64-38(57)23-43(6,7)51-14-15-51)26-60-27-47(30-63-37(56)22-42(4,5)49,32-65-39(58)24-44(8,9)52-16-17-52)33-66-40(59)25-45(10,11)53-18-19-53/h20H,12-19,21-33,48-49H2,1-11H3","WTIBHCJUTADODS"
"6655_785.46_10.9",6655,785.459573329666,10.862261,1.05140050195018e-05,0.138107577489857,2.20868220790482e-05,4.97823181998057,0.859782492516583,4.65586676728017,1.81971525224859,0.938363439627063,0.515664985753977,0.863712716188608,-0.0917812904896609,-0.955494006678269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
